num,time,x,y,z
4780,8033,0.208741104,-0.058000644,10.471029192
4781,8032,0.260008164,-0.579394296,11.511061848
4782,8032,-0.119062008,-1.390638132,8.918785044
4783,8032,0.863429112,-0.746509608,8.102031912
4784,8032,-0.042390972,-1.519188372,8.215278552
4785,8032,0.880875216,-1.156799124,8.8646103
4786,8033,0.6044922,-0.813233304,8.581340664
4787,8032,0.9717786,0.0535626,12.142335348
4788,8032,1.09267704,-0.068713164,11.072001564
4789,8032,0.245163672,-0.668920356,9.631473696
4790,8032,0.831903696,-0.375091236,10.598967288
4791,8037,0.958158396,-0.411513804,9.238171176
4792,8027,-0.59990112,-0.212260932,8.895064464
4793,8033,1.039267476,-0.624845988,9.336879396
4794,8032,-0.433244916,-1.119611376,9.326166876
4795,8032,1.146392676,-1.225206216,8.933170428
4796,8032,0.410595588,-1.840563972,9.679067892
4797,8032,0.685142172,-0.820425996,9.232202772
4798,8032,0.301633956,-0.233685972,10.512195876
4799,8032,0.83481138,0.596381292,11.868247872
4800,8032,-0.166962276,-0.03290274,10.87244262
4801,8033,0.924031368,-1.470982032,9.303517548
4802,8032,0.34892208,-1.227654792,9.972284868
4803,8033,1.24035678,-0.142170444,8.819311644
4804,8032,0.630202248,-0.363307464,9.585103788
4805,8032,0.700751844,-0.3787641,9.72620298
4806,8033,0.735644052,-0.6618807,8.183753136
4807,8032,-0.142935624,-1.803376224,9.085594284
4808,8032,0.6657066,-1.559283804,8.040205368
4809,8033,0.523536156,-0.65269854,10.088286156
4810,8032,0.591943248,-1.110888324,11.163364056
4811,8033,1.10415474,0.479920896,10.248973956
4812,8033,0.162065124,-0.19818162,11.19764412
4813,8032,0.099167328,-0.775739484,9.066005676
4814,8032,0.874753776,-1.748589336,11.175759972
4815,8032,0.849655872,-0.658207836,9.53567316
4816,8032,0.913930992,-0.196957332,10.50745176
4817,8033,0.463546044,0.14232348,8.9602578
4818,8032,0.489103056,-1.038043188,7.896198492
4819,8033,-0.208741104,-1.753639524,9.713500992
4820,8031,-0.11171628,-1.503272628,9.3007629
4821,8033,0.489868236,-0.888986124,8.83859418
4822,8036,1.068803424,0.093198924,9.82797192
4823,8028,1.375181496,-0.254651904,10.198472076
4824,8032,-0.135742932,-0.658666944,11.297270556
4825,8032,1.45919826,-1.43777322,9.579747528
4826,8033,-0.34739172,-1.363091652,10.301159232
4827,8032,1.373345064,0.185479632,10.05982146
4828,8032,1.117315836,0.424827936,9.94810518
4829,8032,0.584903592,0.524454372,8.871343884
4830,8032,1.293307236,-1.602899064,9.737833716
4831,8032,-0.8493498,-1.523779452,8.959033512
4832,8032,0.048512412,-2.76306498,8.536042008
4833,8032,1.072935396,-0.31678452,9.67646628
4834,8033,0.251285112,-0.050042772,8.975867472
4835,8032,1.564333992,0.17752176,10.939931496
4836,8032,0.084781944,-0.327037932,11.233760616
4837,8033,0.473493384,-1.480929372,10.02309282
4838,8032,-0.050960988,-0.6312735,10.326563208
4839,8032,0.556898004,0.252815472,10.93595256
4840,8032,0.671675004,-0.141711336,9.269237484
4841,8032,1.967736888,-0.822874572,8.1223857
4842,8033,0.709780968,-1.327893372,7.551408384
4843,8032,0.67259322,-1.640851992,7.410156156
4844,8032,-0.454976028,-1.764811152,7.811110476
4845,8033,0.394220736,-0.896331852,10.480976532
4846,8032,0.302552172,0.398505744,11.41342488
4847,8032,1.073241468,0.650403,11.18999232
4848,8033,0.93198924,-0.686672532,11.303698068
4849,8032,0.706720248,-1.275402024,9.630861552
4850,8032,0.08646534,-1.379466504,10.250504316
4851,8033,0.387640188,-0.793185588,11.019816288
4852,8032,0.540523152,-0.464158188,10.021103352
4853,8037,1.1401182,-0.45298656,9.326932056
4854,8028,1.405023516,-1.113796008,7.405259004
4855,8032,-0.54633852,-1.85403114,6.793574112
4856,8033,0.308826648,-0.422991504,8.249864688
4857,8032,-0.440284572,-1.29391938,11.060982972
4858,8033,0.605563452,-0.210883608,12.200642064
4859,8032,1.0942074,0.27622998,11.388020904
4860,8033,0.65652444,-0.063969048,10.829286468
4861,8032,0.953567316,-1.514750328,8.066374524
4862,8032,0.318620952,-1.303713684,10.783375668
4863,8033,0.478849644,-0.489103056,11.119442724
4864,8032,1.159859844,0.840779784,8.444373444
4865,8032,1.253670912,-1.084719168,8.4896721
4866,8033,0.503029332,-2.267381376,7.96399344
4867,8032,0.294900372,-2.06828154,8.82941202
4868,8033,0.477625356,-0.893424168,9.01688112
4869,8031,-0.512976672,-0.568987848,10.244382876
4870,8033,0.880110036,-0.359481564,10.192656708
4871,8032,0.36039978,0.270414612,10.722773412
4872,8032,1.369519164,0.259855128,11.001451968
4873,8032,0.974227176,0.34968726,9.388605564
4874,8033,-0.008723052,-0.98402148,9.48134538
4875,8032,0.333771516,-0.988459524,9.810984924
4876,8033,0.052950456,-0.726308856,9.492976116
4877,8032,0.38565072,-0.558887472,7.613847072
4878,8032,1.347175908,-0.349840296,8.576443512
4879,8032,0.318467916,-0.37340784,9.827665848
4880,8032,1.81500696,-0.357951204,11.09817072
4881,8033,-0.112328424,-0.460791396,10.502554608
4882,8032,0.779259312,-2.332421676,9.088195896
4883,8032,0.129468456,-0.0076518,8.339237712
4884,8037,0.14461902,0.142476516,12.258030564
4885,8027,1.252905732,0.547562808,10.011462084
4886,8032,-0.064122084,-0.753396228,12.096577584
4887,8032,0.403708968,-0.575721432,9.660856608
4888,8032,0.348462972,-1.088392032,7.359042132
4889,8032,0.290615364,-1.571373648,7.105308444
4890,8032,0.531953136,-0.737786556,10.104507972
4891,8032,1.473430608,0.305459856,10.271164176
4892,8032,0.986010948,-0.46905534,11.37899178
4893,8032,0.095494464,-1.092217932,10.053853056
4894,8032,0.152882964,-1.400585472,7.479175392
4895,8033,0.395445024,-0.787982364,8.486305308
4896,8032,0.176450508,0.267813,12.951130608
4897,8032,0.827771724,0.134365608,11.79218898
4898,8032,0.298573236,-0.996876504,10.050180192
4899,8032,0.778035024,-0.758446416,9.76981824
4900,8032,0.706720248,-0.458495856,9.529092612
4901,8032,1.441905192,-0.310816116,8.124069096
4902,8032,0.702741312,-0.817824384,9.533836728
4903,8032,0.66723696,-0.093045888,8.9181729
4904,8032,0.824711004,-0.3634605,9.490833612
4905,8032,0.884854152,-1.201026528,10.294272612
4906,8032,-0.002142504,0.229707036,10.348753428
4907,8032,0.863735184,-0.9756045,9.722836188
4908,8032,0.40860612,0.356420844,11.792342016
4909,8032,0.416717028,0.015150564,11.893498812
4910,8032,0.913165812,-0.79272648,8.310313908
4911,8031,1.304784936,-0.51573132,8.012352816
4912,8032,1.098645444,-0.522005796,9.795528288
4913,8032,1.37426328,0.013314132,10.03839642
4914,8032,1.877292612,-0.341576352,9.836082828
4915,8032,0.93428478,0.144006876,9.85704876
4916,8032,0.655912296,-0.238124016,8.940669192
4917,8032,1.776441888,-0.658666944,8.801253396
4918,8032,2.460971916,-0.468137124,7.745458032
4919,8032,2.180609964,-0.06044922,8.103715308
4920,8032,1.537858764,-0.333771516,8.673927444
4921,8031,0.945915516,0.012395916,5.635703736
4922,8032,0.579088224,-0.204915204,5.545871604
4923,8032,1.485520452,-0.02907684,4.532773284
4924,8032,2.251006524,-0.139568832,-1.120682628
4925,8032,0.426664368,0.2945943,-5.366513412
4926,8032,-4.706010036,0.157167972,-4.605924492
4927,8032,-6.477707808,0.587352168,-5.763029688
4928,8033,-8.128660176,0.42773562,-7.738877484
4929,8032,-9.9779472,0.511446312,-9.264187296
4930,8032,-11.953029816,0.67106286,-10.77602994
4931,8032,-15.638442768,0.760894992,-10.369872396
4932,8031,-16.530642648,0.871233948,-11.153110644
4933,8033,-16.792487244,0.841391928,-12.7211175
4934,8031,-16.803658872,0.9488232,-13.104013572
4935,8032,-14.690537784,0.821956356,-15.619925412
4936,8032,-14.015189916,1.107062424,-17.429576112
4937,8032,-13.496397876,1.205464572,-18.833528376
4938,8032,-12.728616264,1.057631796,-19.780821216
4939,8032,-12.67979778,1.180825776,-19.682878176
4940,8032,-11.852179092,0.985857912,-18.042332256
4941,8032,-10.87167744,0.530728848,-15.853458348
4942,8032,-9.900817056,0.681316272,-11.038639716
4943,8032,-7.922061576,0.477625356,-6.270344028
4944,8032,-6.45658884,0.33820956,-6.336761652
4945,8031,-4.407589836,0.522464904,-6.712005924
4946,8032,-2.389504104,0.21884148,-9.998760096
4947,8032,-0.965810196,0.454669956,-12.945468276
4948,8032,-0.719116164,0.557663184,-12.250684836
4949,8032,-1.388648664,0.241337772,-8.942352588
4950,8032,-1.91065446,0.159616548,-7.334556372
4951,8032,-1.965900456,0.428959908,-8.025054804
4952,8032,-1.514903364,0.395291988,-8.663980104
4953,8033,-1.00315098,0.366062112,-10.075737204
4954,8032,-0.956015892,0.44686512,-10.832041116
4955,8032,-0.595463076,0.063969048,-9.777163968
4956,8032,0.033973992,0.062591724,-9.193790736
4957,8031,-0.508385592,0.067488876,-9.427170636
4958,8032,-0.863582148,-0.0191295,-9.441402984
4959,8033,-1.768177944,0.351829764,-10.081399536
4960,8032,-1.797560856,0.030760236,-9.459002124
4961,8032,-1.230715512,0.231543468,-9.316525608
4962,8032,-1.260863604,0.431867592,-9.4193658
4963,8032,-0.58306716,0.537462432,-9.188434476
4964,8032,-0.796705416,-0.016374852,-9.261891756
4965,8032,-1.338146784,0.172471572,-9.399318084
4966,8032,-1.090228464,0.34739172,-9.188587512
4967,8032,-1.08579042,0.13084578,-8.712798588
4968,8032,-1.069109496,0.17063514,-8.759168496
4969,8032,-1.109357964,0.51037506,-9.786193092
4970,8032,-1.631975904,-0.304694676,-9.802261872
4971,8032,-1.52806446,0.207975924,-10.112006736
4972,8032,-1.705433184,0.09335196,-10.661865084
4973,8032,-1.36125522,0.042237936,-10.82500146
4974,8032,-1.115479404,0.366062112,-9.925761924
4975,8033,-1.128487464,0.464005152,-8.978316048
4976,8032,-0.94346694,0.37417302,-8.879607828
4977,8032,-0.860674464,0.007498764,-8.976632652
4978,8032,-0.825017076,0.2448576,-9.227152584
4979,8032,-1.003610088,-0.057694572,-9.14466618
4980,8032,-1.381762044,0.2831166,-9.279950004
4981,8032,-1.136751408,0.270414612,-9.241537968
4982,8032,-1.405941732,0.239348304,-9.509963112
4983,8032,-1.26025146,-0.014232348,-9.637136028
4984,8033,-0.714984192,0.530116704,-10.093183308
4985,8032,-0.832668876,0.199252872,-10.261982016
4986,8032,-1.15236108,0.22266738,-9.750535704
4987,8032,-0.761201064,0.589035564,-8.8837398
4988,8032,-1.23040944,0.099320364,-8.68402782
4989,8032,-0.695395584,0.0841698,-8.521197516
4990,8032,-0.670144644,0.432632772,-9.07579998
4991,8032,-0.767016432,0.321834708,-8.72534754
4992,8033,-0.5891886,0.675041796,-8.095757436
4993,8032,-0.500121648,0.669838572,-8.162328096
4994,8032,-0.453598704,-0.009029124,-8.907919488
4995,8032,0.174308004,0.232002576,-9.950706792
4996,8032,-0.697232016,0.03213756,-10.733485932
4997,8032,-1.202403852,-0.137885436,-10.037937312
4998,8032,-1.773228132,-0.4017195,-9.68105736
4999,8032,-1.16996022,0.571283388,-9.77440932
5000,8032,-1.327434264,1.05900912,-10.180107756
5001,8033,-0.401566464,0.2333799,-9.305660052
5002,8032,-0.795481128,-0.020965932,-9.771807708
5003,8032,-1.615907124,0.07804836,-9.737374608
5004,8032,-1.357735392,-0.02525094,-9.5341428
5005,8032,-1.199496168,0.260467272,-10.497657456
5006,8032,-1.117468872,0.579853404,-10.425271428
5007,8032,-0.857307672,0.478084464,-8.8416549
5008,8033,-0.773750016,0.361011924,-9.351723888
5009,8033,-1.306315296,0.110491992,-10.51280802
5010,8030,-1.258568064,0.143700804,-10.22050926
5011,8032,-1.806130872,-0.02984202,-10.578766536
5012,8033,-1.227654792,-0.021884148,-10.369413288
5013,8030,-0.745897464,0.382283928,-9.558934632
5014,8033,-0.461097468,0.630814392,-8.62816968
5015,8032,-0.414115416,0.564855876,-8.255986128
5016,8032,-0.308673612,0.40784094,-8.306488008
5017,8032,-0.809254368,0.506855232,-8.26853508
5018,8032,-0.46829016,0.201089304,-8.091625464
5019,8033,-1.007895096,0.363154428,-8.695658556
5020,8032,-0.7919613,0.393149484,-9.04901868
5021,8032,-1.242193212,0.173389788,-9.159051564
5022,8032,-0.701517024,0.26169156,-8.531603964
5023,8032,-0.571742496,0.544655124,-8.581187628
5024,8033,-0.657901764,0.433397952,-8.863232976
5025,8032,-0.469208376,0.298114128,-9.000506268
5026,8032,-0.80956044,0.272557116,-9.146808684
5027,8033,-0.986623092,0.302552172,-9.683812008
5028,8032,-0.762272316,0.437529924,-10.156846284
5029,8032,-0.859756248,0.629130996,-10.408590504
5030,8032,-0.516037392,0.689274144,-10.151796096
5031,8033,0.06580548,0.55399032,-10.102518504
5032,8032,0.126560772,0.46216872,-10.301924412
5033,8032,-0.539911008,0.090138204,-10.358547732
5034,8032,-1.070945928,0.32443632,-10.482353856
5035,8033,-1.493937432,-0.388864476,-10.361455416
5036,8032,-1.06053948,-0.15609672,-10.301465304
5037,8032,-0.704271672,0.55016442,-10.613199636
5038,8033,-0.43538742,1.143791064,-10.455113448
5039,8032,-0.829608156,0.349840296,-8.944801164
5040,8035,-0.833893164,0.262915848,-8.177172588
5041,8030,-0.769311972,0.337597416,-8.801559468
5042,8032,-0.462627828,0.193437504,-9.213073272
5043,8033,-0.130692744,0.382283928,-9.303670584
5044,8032,-0.705189888,0.608777208,-9.946268748
5045,8032,-0.778341096,0.415645776,-9.399318084
5046,8033,-1.528523568,0.18593874,-8.554406328
5047,8032,-1.202403852,0.254498868,-8.353623096
5048,8032,-1.218625668,0.214556472,-8.737131312
5049,8032,-0.312040404,0.265058352,-8.819311644
5050,8033,-0.748193004,0.114777,-9.020553984
5051,8032,-1.043552484,0.475635888,-9.494200404
5052,8032,-0.725237604,0.670909824,-9.859497336
5053,8033,-0.442886184,0.575109288,-9.89454258
5054,8032,-0.266894784,0.365603004,-9.754820712
5055,8033,0.06274476,0.353054052,-9.48287574
5056,8032,-0.86159268,0.439060284,-9.499556664
5057,8033,-0.890363448,0.377080704,-8.976785688
5058,8032,-1.560661128,0.505171836,-9.166244256
5059,8032,-1.090075428,0.391466088,-9.329686704
5060,8032,-0.717279732,0.359940672,-10.165569336
5061,8033,-0.612297036,0.566386236,-10.80587196
5062,8032,-0.133294356,0.318620952,-10.481741712
5063,8032,-0.55245996,0.411513804,-10.210102812
5064,8032,-0.317396664,0.403862004,-9.670956984
5065,8033,-0.898627392,0.46752498,-9.649838016
5066,8032,-0.5968404,0.560570868,-9.196545384
5067,8032,-0.036881676,0.605563452,-9.171294444
5068,8033,-0.089679096,0.56776356,-9.464817492
5069,8032,0.113399676,0.378304992,-8.927048988
5070,8033,0.078507468,0.497673072,-8.69320998
5071,8032,-0.475635888,0.438754212,-8.756872956
5072,8032,-0.610766676,0.001071252,-8.511403212
5073,8033,-0.962137332,0.061367436,-9.00463824
5074,8032,-0.648413532,0.14002794,-9.494047368
5075,8032,-0.113093604,0.51726168,-8.973112824
5076,8033,-0.121816656,0.716667588,-9.056823516
5077,8032,-0.213638256,0.405392364,-9.375903576
5078,8032,-0.409218264,0.487725732,-8.748149904
5079,8033,-1.104613848,0.297042876,-8.779369248
5080,8032,-0.339127776,0.320457384,-10.03074462
5081,8032,-0.595922184,0.00688662,-10.90993644
5082,8032,-0.400495212,0.328874364,-10.995330528
5083,8033,-0.528127236,0.483287688,-10.666456164
5084,8032,-0.948976236,0.327803112,-9.77440932
5085,8032,-1.279074888,0.485430192,-8.931640068
5086,8033,-0.984327552,0.47670714,-9.06967854
5087,8032,-0.786145932,0.656371404,-9.983762568
5088,8032,0.078354432,0.39636324,-10.334674116
5089,8032,-0.504559692,0.392384304,-11.070930312
5090,8033,-0.193131432,0.46063836,-11.05991172
5091,8032,-0.855777312,0.077742288,-10.501636392
5092,8032,-0.449466732,0.614898648,-9.843887664
5093,8033,-0.581383764,0.563784624,-8.964695844
5094,8032,-0.168951744,0.870315732,-8.756260812
5095,8033,-0.536544216,0.5509296,-8.48048994
5096,8032,-0.328568292,0.283728744,-7.93415142
5097,8032,-0.906432228,0.521240616,-9.144207072
5098,8033,-0.594850932,0.252356364,-8.751822768
5099,8032,-0.149669208,0.418706496,-8.18895636
5100,8032,-0.49966254,0.419012568,-8.344900044
5101,8033,0.231390432,0.292910904,-8.5126275
5102,8032,0.051726168,0.37952928,-9.45303372
5103,8032,-0.415033632,0.237664908,-8.991477144
5104,8033,-0.617194188,0.620254908,-9.13930992
5105,8032,-0.72232992,0.323058996,-9.053762796
5106,8032,0.363154428,0.27699516,-9.071055864
5107,8032,0.1989468,0.612756144,-10.177200072
5108,8032,0.064428156,0.810631692,-10.032887124
5109,8033,-0.082333368,0.648566568,-9.666212868
5110,8032,-0.693559152,0.195733044,-9.990496152
5111,8032,-0.37799892,-0.2333799,-9.542865852
5112,8033,-0.300868776,-0.066417624,-10.2572379
5113,8032,-0.46369908,0.997182576,-11.622165984
5114,8033,0.0879957,0.961984296,-10.403846388
5115,8032,-0.629284032,0.603420948,-9.665141616
5116,8032,-0.11171628,0.040707576,-9.260667468
5117,8033,-0.198028584,-1.028248884,-9.432832968
5118,8032,-0.252662436,-0.317702736,-10.781845308
5119,8032,-0.064734228,0.221596128,-10.019572992
5120,8032,-0.759976776,1.034217288,-9.950247684
5121,8032,-0.457730676,1.095278652,-9.100744848
5122,8032,-0.578629116,0.81338634,-9.14084028
5123,8033,-1.13858784,0.335301876,-10.308045852
5124,8032,-0.356420844,-0.403096824,-10.334368044
5125,8032,-0.487878768,-0.25480494,-11.232383292
5126,8032,-0.47594196,0.35351316,-9.912753864
5127,8033,0.09870822,0.525219552,-7.146934236
5128,8032,-0.191448036,0.99396882,-6.922277388
5129,8032,0.082792476,1.170572364,-7.857327348
5130,8032,0.145843308,0.240572592,-9.07044372
5131,8033,-0.573272856,0.257253516,-9.025757208
5132,8032,-0.658513908,0.058000644,-8.47283814
5133,8032,-0.1874691,0.123653088,-8.979846408
5134,8032,-0.118143792,0.38259,-9.167468544
5135,8032,-0.533942604,0.564243732,-8.90516484
5136,8032,0.00688662,0.724931532,-10.083389004
5137,8033,-0.605410416,0.613062216,-10.854231336
5138,8032,-0.226340244,0.502876296,-9.503382564
5139,8033,-0.12701988,0.24944868,-10.012074228
5140,8032,0.252050292,-0.077130144,-9.82185048
5141,8032,-0.032749704,0.665553564,-9.427476708
5142,8033,-0.408759156,0.319233096,-8.79880482
5143,8032,-0.73151208,0.117225576,-8.402135508
5144,8033,0.136049004,0.145996344,-8.9793873
5145,8032,0.928775484,-0.301174848,-10.731037356
5146,8033,0.595769148,0.078507468,-11.892121488
5147,8032,-0.360858888,0.474564636,-10.112924952
5148,8033,-0.254192796,0.037799892,-8.964542808
5149,8032,-0.436764744,0.85088016,-9.192566448
5150,8032,0.050348844,0.664023204,-9.287295732
5151,8032,-0.170788176,0.33973992,-10.457408988
5152,8033,0.07039656,0.276383016,-10.356252192
5153,8032,-0.212873076,0.337750452,-9.58234914
5154,8032,-0.437529924,0.238124016,-9.009841464
5155,8033,-0.043462224,0.110032884,-9.182006964
5156,8032,0.384426432,0.458801928,-9.612038124
5157,8033,0.143700804,0.261232452,-9.289438236
5158,8032,-0.222361308,0.393914664,-8.709737868
5159,8033,-0.407381832,0.479614824,-8.62510896
5160,8032,-0.184561416,0.415186668,-9.543937104
5161,8033,-0.305765928,0.353666196,-10.406601036
5162,8032,-0.119980224,0.148597956,-10.635848964
5163,8032,-0.224809884,0.1836432,-10.268409528
5164,8033,-0.513588816,0.320151312,-10.430780724
5165,8032,0.010406448,0.432020628,-9.556792128
5166,8033,0.509762916,0.420695964,-9.143594928
5167,8032,0.1759914,0.465535512,-9.451044252
5168,8032,0.764873928,0.266129604,-10.160519148
5169,8032,0.446559048,0.317855772,-11.34226314
5170,8033,0.383202144,0.317243628,-11.122962552
5171,8032,0.321987744,0.318773988,-10.993494096
5172,8032,1.07584308,0.485430192,-11.33384616
5173,8032,1.38344544,0.381518748,-14.821230528
5174,8033,2.253914208,-0.030913272,-13.275719964
5175,8032,4.397030352,0.584444484,-15.778929816
5176,8033,5.877194544,0.36039978,-23.88968478
5177,8032,2.741180832,0.385956792,-24.03736452
5178,8032,1.28856312,0.528892416,-21.920723604
5179,8033,2.333492928,0.585668772,-22.860976788
5180,8032,2.85488658,0.403555932,-22.001526612
5181,8033,2.001557844,0.408912192,-19.983899988
5182,8032,3.440555352,0.41625792,-18.030089376
5183,8032,3.871198656,0.267659964,-17.672291208
5184,8033,3.598947612,0.277301232,-15.248047932
5185,8032,4.090346208,0.44227404,-14.233419252
5186,8032,3.918792852,0.222973452,-12.704895684
5187,8033,2.859630696,0.164207628,-11.296046268
5188,8032,2.631913128,0.210118428,-9.687484872
5189,8033,1.47373668,0.256794408,-8.005619232
5190,8032,-1.003457052,0.119062008,-4.90633416
5191,8032,-2.056497768,0.06580548,-2.2037184
5192,8033,-2.364865308,0.165737988,0.714831156
5193,8032,-2.828258316,0.123347016,5.01652008
5194,8032,-2.91074472,-0.207210744,9.5341428
5195,8033,-3.491210268,-0.315713268,10.88162478
5196,8032,-2.908755252,-0.075293712,12.286036152
5197,8033,-1.706198364,-0.188387316,11.778262704
5198,8032,-0.391466088,-0.051114024,9.077177304
5199,8033,-0.037646856,-0.2333799,8.05045878
5200,8032,-0.164054592,-0.510834168,7.024199364
5201,8033,-0.066264588,-0.539911008,7.87064148
5202,8032,-0.748958184,0.25786566,12.042249804
5203,8033,-0.702129168,-0.415951848,12.400201008
5204,8032,0.33438366,0.066111552,10.687422096
5205,8033,0.062897796,-1.049520888,8.805538404
5206,8032,0.535626,-0.210730572,9.804863484
5207,8032,0.925714764,-0.286330356,9.09263394
5208,8032,-0.219912732,-0.315713268,9.08957322
5209,8032,-0.140180976,-0.058612788,10.494596736
5210,8032,0.5700591,0.514047924,10.409049612
5211,8033,0.402331644,-1.004987412,7.499376144
5212,8032,0.8952606,-0.613827396,9.643716576
5213,8033,-0.956628036,-0.045451692,12.486666348
5214,8032,0.79502202,-0.41166684,11.098476792
5215,8033,0.808183116,-0.185326596,9.121251672
5216,8032,-1.139199984,-0.684376992,8.87455764
5217,8032,0.353360124,-0.766251252,10.00396332
5218,8032,0.943926048,-0.909186876,10.495361916
5219,8033,0.191141964,0.049277592,11.15326368
5220,8032,-0.071773884,-0.419165604,8.892462852
5221,8032,1.42859106,-1.286114544,5.859595404
5222,8033,-0.15839226,0.664023204,9.869903784
5223,8032,0.962443404,0.703812564,11.169638532
5224,8032,1.050898212,-1.163226636,8.774166024
5225,8032,-0.317702736,-1.604735496,9.768593952
5226,8032,0.670450716,0.928775484,12.283281504
5227,8032,-0.083098548,-0.629590104,9.96417396
5228,8032,0.596993436,-0.28617732,9.6642234
5229,8032,0.106053948,-0.778647168,10.744504524
5230,8032,0.022343256,-0.937192464,10.33681662
5231,8032,1.25413002,-0.017140032,9.680139144
5232,8032,0.563019444,-0.1071252,8.855275104
5233,8033,-0.048818484,-1.029473172,7.89742278
5234,8032,0.339127776,-0.016680924,8.131108752
5235,8032,0.588576456,0.14308866,10.335439296
5236,8032,-0.141252228,-0.636017616,10.110476376
5237,8032,0.744061032,-0.686825568,10.822093776
5238,8032,0.149363136,-0.202619664,10.427720004
5239,8032,0.640914768,-1.093289184,11.995879896
5240,8033,0.949894452,0.335301876,10.645337196
5241,8032,0.578782152,-1.218013524,10.451440584
5242,8032,0.757069092,-0.320763456,11.34226314
5243,8032,0.535932072,-0.6618807,9.004944312
5244,8033,1.37120256,-1.138128732,8.742640608
5245,8032,0.298573236,0.742071564,9.7598709
5246,8032,0.788747544,0.49583664,7.033075452
5247,8033,-0.170176032,-1.620192132,7.51942386
5248,8032,-0.007804836,-1.200873492,9.323106156
5249,8032,1.25948628,-0.013467168,9.891022752
5250,8033,0.32979258,0.031219344,9.788794704
5251,8033,0.357032988,-0.19435572,10.698899796
5252,8031,1.263006108,-0.898780428,11.618187048
5253,8033,0.86388822,-0.399730032,10.930443264
5254,8032,-1.037737116,-1.34901234,9.269696592
5255,8032,0.894342384,-1.201179564,8.939291868
5256,8033,-0.913165812,-0.092739816,10.784599956
5257,8032,0.975145392,-0.498285216,9.431455644
5258,8032,1.564640064,0.216239868,8.255986128
5259,8033,0.460332288,-0.321222564,8.86767102
5260,8032,1.186947216,-1.265301648,8.330208588
5261,8033,0.50195808,-0.450537984,9.14849208
5262,8032,0.116001288,-0.789818796,10.487097972
5263,8032,0.99779472,-0.424827936,10.57019652
5264,8033,-0.06427512,-0.480839112,12.224362644
5265,8032,1.46455452,-0.656218368,9.67876182
5266,8032,-0.217617192,-1.69410852,11.435155992
5267,8033,0.065652444,-0.274087476,9.555873912
5268,8032,0.84016764,-0.88301772,7.381844496
5269,8033,0.289697148,-1.00697688,9.757728396
5270,8032,1.523626416,-0.625611168,8.87685318
5271,8033,0.610919712,-0.149516172,9.128750436
5272,8032,0.425746152,-0.321069528,11.091743208
5273,8033,0.42314454,0.53103492,8.655104016
5274,8032,0.048512412,-1.934222004,9.39717558
5275,8033,0.518945076,-0.536697252,10.325798028
5276,8032,0.087536592,-1.214799768,9.670191804
5277,8032,0.588270384,-0.381212676,9.665294652
5278,8033,1.25183448,-0.928010304,11.313645408
5279,8032,0.308673612,-0.233992044,9.69789132
5280,8032,0.930917988,-0.304082532,11.35756674
5281,8033,1.157870376,-1.252140552,9.785733984
5282,8032,0.510681132,-0.260620308,8.109989784
5283,8033,0.97254378,-1.127416212,9.762472512
5284,8032,0.422073288,-0.974686284,8.279094564
5285,8033,-0.09411714,0.2142504,8.93806758
5286,8032,0.457271568,-0.115848252,8.8952175
5287,8033,-0.322752924,-0.695242548,9.756963216
5288,8032,1.504956024,-0.44074368,10.325951064
5289,8033,-0.464617296,-0.869856624,11.575949112
5290,8032,1.179295416,-0.621173124,9.482263596
5291,8032,0.69095754,-0.224656848,8.98397838
5292,8033,0.556898004,-1.205464572,9.631626732
5293,8032,-0.195580008,-1.417266396,9.545926572
5294,8033,0.448854588,-0.632497788,10.148888412
5295,8033,0.048512412,-1.459351296,10.547547192
5296,8032,1.926876276,-0.10559484,9.259137108
5297,8032,1.329576768,-0.304847712,8.573382792
5298,8033,0.474870708,-0.363307464,9.266635872
5299,8032,0.616275972,-0.464923368,10.961662608
5300,8032,0.016680924,-0.100697688,9.9435141
5301,8032,-0.148750992,-1.515362472,11.497747716
5302,8033,0.883323792,-0.227411496,8.335258776
5303,8032,0.49430628,-0.933978708,7.461117144
5304,8032,1.179448452,-1.27096398,10.0353357
5305,8032,-0.19052982,-0.973155924,9.328768488
5306,8032,0.295053408,-0.940712292,11.252890116
5307,8032,0.488337876,-1.51352604,11.872226808
5308,8032,1.214187624,-0.12166362,9.240619752
5309,8033,0.827312616,0.340352064,8.658470808
5310,8032,1.258108956,-0.31142826,9.271379988
5311,8032,-0.42926598,-0.573578928,11.275386408
5312,8032,0.109879848,-1.560508092,9.103652532
5313,8032,-0.135130788,-1.4194089,9.968918076
5314,8032,0.061826544,-0.616582044,9.311169348
5315,8033,0.819354744,-0.066723696,7.642005696
5316,8032,1.200720456,-0.808642224,9.793844892
5317,8032,0.554143356,-0.70702632,9.749464452
5318,8033,1.26484254,-1.002232764,10.69798158
5319,8032,0.169563888,-1.429509276,10.76684778
5320,8032,1.605959784,-0.498744324,9.329533668
5321,8032,0.506855232,0.279443736,11.038945788
5322,8032,0.287401608,-0.180735516,9.672181272
5323,8033,1.34595162,-0.45681246,8.73759042
5324,8032,-0.742377636,-1.665337752,9.297855216
5325,8033,0.892812024,-1.142872848,9.532918512
5326,8032,-0.255264048,-1.593563868,9.113140764
5327,8032,0.87307038,-0.33361848,8.373058668
5328,8032,1.044011592,-0.199558944,10.576011888
